1.190446743222855153e+00,2.431388946492874792e-01,3.198148109112285420e-01,1.237870515218015388e+00,2.892046802918936312e-03,-1.755113779944432809e-02,-8.449029340378777508e-02
1.190603527232766634e+00,2.212967032548451285e-01,3.285962622558029622e-01,1.237741671774591490e+00,1.371045222424499728e-02,-2.670751355045700853e-02,-8.499594434544598121e-02
1.190666687234209986e+00,2.035679832684169077e-01,3.233589335441462431e-01,1.237686623944946662e+00,9.364898116001340450e-03,-1.334802972316606086e-02,-8.518187777235583513e-02
1.190688785024500929e+00,1.999416926630952218e-01,3.272511753117678945e-01,1.237648742888793230e+00,1.393418199133321725e-02,-5.126242674384832304e-02,-8.323808603609497703e-02
1.190657779858571574e+00,1.952885045968150157e-01,3.241406814149148108e-01,1.237642261900411045e+00,3.719481606380262845e-02,-3.565973011568357443e-02,-8.368570171640994648e-02
1.190610980838565647e+00,2.022779650294683207e-01,3.201749159561218527e-01,1.237698257865933460e+00,-8.194509572635367070e-03,-3.346737542285981026e-02,-8.706030567951633659e-02
1.190683290343447664e+00,2.087932273443168507e-01,3.259652478801678965e-01,1.237697426654341459e+00,3.023466682023298602e-02,-3.608631558892202995e-02,-8.895208587898698060e-02
1.190667189050450325e+00,1.989588041322460643e-01,3.112809420669316873e-01,1.237719609315665936e+00,-9.327438733941061100e-03,-1.879255777482960119e-02,-8.594693321871794967e-02
1.190778695663831099e+00,1.713770962124321617e-01,3.105016466446882673e-01,1.237565173702992460e+00,2.706845234962042962e-02,4.837980731699036835e-03,-8.438142781899815592e-02
1.190903283821143965e+00,1.550999043733291005e-01,3.215694152182688170e-01,1.237404439894468133e+00,2.299244609351808535e-02,-8.687792870635518278e-03,-8.255829650882913484e-02
1.191070032075014939e+00,1.301915539899682617e-01,3.307751167798825276e-01,1.237169304321653618e+00,2.226258874486031214e-02,-1.346914093475320810e-02,-8.322682760755334419e-02
1.191152889869934173e+00,1.216234695556581979e-01,3.374262975836224143e-01,1.237061564881317244e+00,1.943391942059541008e-02,-2.040032012940854941e-02,-8.315219581740165844e-02
1.191202048235083799e+00,1.165365507421402130e-01,3.422698612600232337e-01,1.236990132631300643e+00,1.828914210085231390e-02,-2.568209776535353844e-02,-8.346417483380369484e-02
1.191245723988855421e+00,1.128612840582733229e-01,3.464004019423053138e-01,1.236933109285440979e+00,1.699106497514126651e-02,-2.736261351013051860e-02,-8.386500476784479463e-02
1.191013741737849685e+00,1.508900314282512201e-01,3.473566515949466638e-01,1.237232163891459846e+00,1.663682531702442499e-02,-6.656447242671142961e-02,-8.314430917714638047e-02
1.190712194526712731e+00,1.958620432280323842e-01,3.476811587685628702e-01,1.237514932871466966e+00,1.623660557365551316e-02,-5.760005403099734134e-02,-8.360172147655241248e-02
1.190360935284600741e+00,2.316339577315199849e-01,3.279672347594543846e-01,1.237795697051201627e+00,-1.569056280022618557e-02,-5.242318400733426281e-02,-8.455308204161759988e-02
1.190084289461807554e+00,2.598774658775316881e-01,2.988199899337555254e-01,1.238022986356053234e+00,-4.856089799750734626e-02,-4.833229963219424358e-02,-8.514474192941963449e-02
1.189917125839899947e+00,2.825374053840403188e-01,2.611423693048370298e-01,1.238185684003456410e+00,-3.637729492198620712e-02,-4.498992366828034190e-02,-8.621803683403199414e-02
1.189848034448623304e+00,3.012951150651605459e-01,2.239202466859986085e-01,1.238256254398526490e+00,-2.889762352746604035e-02,-4.294006392869047228e-02,-8.612494934302794558e-02
1.189856266703817722e+00,3.166506828593705913e-01,1.926826970876058531e-01,1.238253264898124373e+00,-2.143080825562233491e-02,-4.071097041633375130e-02,-8.628237534641831907e-02
1.189907993754649951e+00,3.295606514079851834e-01,1.673104292357691647e-01,1.238209244222709726e+00,-1.576258479207885005e-02,-3.877762322592653854e-02,-8.646902755573118715e-02
1.189986474407504158e+00,3.398949438281627100e-01,1.461418404485163025e-01,1.238143918212165406e+00,-1.091413761189105082e-02,-3.680207577453682710e-02,-8.650075880389751504e-02
1.190003509922253899e+00,3.406285354159244161e-01,1.516340191050803143e-01,1.238158793697096138e+00,4.086009770443507771e-02,-2.145205896022284522e-02,-8.681196038724907360e-02
1.189970820960969844e+00,3.301056550729638550e-01,1.653613886994547699e-01,1.238201878150372526e+00,2.456742634659161983e-02,-3.462643487282520555e-02,-8.543016165079923840e-02
